ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
840	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41340005	41342836	41343736	41343822	840	17	0			285	149	NA	NA	1.0		NA
844	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344029	41344128	41343736	41343822	41344238	41344399	844	12	0			248	149	NA	NA	1.0		NA
845	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347311	41347451	41357832	41357990	845	34	0			298	149	NA	NA	1.0		NA
846	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347311	41347451	41364273	41364472	846	34	0			298	149	NA	NA	1.0		NA
852	"ENSG00000124486.14"	"USP9X"	chrX	+	41169994	41170235	41168006	41168218	41170469	41170619	852	26	1			298	149	NA	NA	0.929		NA
855	"ENSG00000156298.13"	"TSPAN7"	chrX	+	38622902	38623033	38561543	38561627	38666120	38666309	855	0	35			280	149	NA	NA	0.0		NA
856	"ENSG00000156298.13"	"TSPAN7"	chrX	+	38646261	38646312	38561543	38561627	38666120	38666309	856	0	35			200	149	NA	NA	0.0		NA
857	"ENSG00000156298.13"	"TSPAN7"	chrX	+	38655995	38656155	38561543	38561627	38666120	38666309	857	0	35			298	149	NA	NA	0.0		NA
859	"ENSG00000156313.15"	"RPGR"	chrX	-	38272310	38272589	38269401	38269832	38273385	38273477	859	0	18			298	149	NA	NA	0.0		NA
860	"ENSG00000156313.15"	"RPGR"	chrX	-	38275088	38275146	38273385	38273477	38276586	38276772	860	13	9			207	149	NA	NA	0.51		NA
870	"ENSG00000156313.15"	"RPGR"	chrX	-	38298955	38299141	38297283	38297452	38301246	38301371	870	15	0			298	149	NA	NA	1.0		NA
883	"ENSG00000198947.18"	"DMD"	chrX	-	31138522	31138609	31134101	31134194	31146290	31146414	883	0	13			236	149	NA	NA	0.0		NA
884	"ENSG00000198947.18"	"DMD"	chrX	-	31172347	31172413	31169442	31169601	31173538	31173604	884	29	0			215	149	NA	NA	1.0		NA
885	"ENSG00000198947.18"	"DMD"	chrX	-	31173538	31173604	31172347	31172413	31178668	31178805	885	17	0			215	149	NA	NA	1.0		NA
887	"ENSG00000198947.18"	"DMD"	chrX	-	31182737	31182904	31180369	31180481	31203960	31204118	887	19	0			298	149	NA	NA	1.0		NA
889	"ENSG00000198947.18"	"DMD"	chrX	-	31729630	31729748	31676885	31679586	31773959	31774192	889	19	0			267	149	NA	NA	1.0		NA
890	"ENSG00000198947.18"	"DMD"	chrX	-	31819974	31820083	31773959	31774192	31836717	31836819	890	13	4			258	149	NA	NA	0.652		NA
891	"ENSG00000198947.18"	"DMD"	chrX	-	32365019	32365199	32364581	32364710	33020138	33020200	891	38	0			298	149	NA	NA	1.0		NA
892	"ENSG00000198947.18"	"DMD"	chrX	-	32614302	32614453	32595756	32595876	32644131	32644313	892	20	0			298	149	NA	NA	1.0		NA
893	"ENSG00000198947.18"	"DMD"	chrX	-	32697869	32697998	32644963	32645152	32699111	32699293	893	36	0			278	149	NA	NA	1.0		NA
894	"ENSG00000198947.18"	"DMD"	chrX	-	32960207	32960347	32849727	32849820	33020138	33020200	894	0	10			289	149	NA	NA	0.0		NA
903	"ENSG00000184831.14"	"APOO"	chrX	-	23874402	23874457	23868592	23868688	23878914	23879034	903	11	0			204	149	NA	NA	1.0		NA
904	"ENSG00000130066.17"	"SAT1"	chrX	+	23783799	23783883	23783657	23783709	23785327	23785429	904	97	0			233	149	NA	NA	1.0		NA
905	"ENSG00000130066.17"	"SAT1"	chrX	+	23784293	23784403	23783799	23783883	23785327	23785429	905	3	41			259	149	NA	NA	0.04		NA
906	"ENSG00000123130.17"	"ACOT9"	chrX	-	23713134	23713208	23707716	23707944	23721880	23721984	906	16	2			223	149	NA	NA	0.842		NA
907	"ENSG00000123130.17"	"ACOT9"	chrX	-	23722669	23722753	23721880	23721984	23730526	23730564	907	12	0			233	149	NA	NA	1.0		NA
910	"ENSG00000165186.12"	"PTCHD1"	chrX	+	23379590	23380251	23334848	23335226	23392530	23404374	910	10	0			298	149	NA	NA	1.0		NA
912	"ENSG00000102172.16"	"SMS"	chrX	+	21971896	21971990	21967195	21967316	21972506	21972571	912	20	0			243	149	NA	NA	1.0		NA
921	"ENSG00000173681.17"	"BCLAF3"	chrX	-	19955390	19955566	19953777	19953892	19965043	19965142	921	7	5			298	149	NA	NA	0.412		NA
922	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19545921	19546050	19541924	19542193	19549973	19550083	922	15	1			278	149	NA	NA	0.889		NA
923	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19601499	19601650	19594948	19595000	19607937	19608045	923	0	13			298	149	NA	NA	0.0		NA
929	"ENSG00000044446.12"	"PHKA2"	chrX	-	18920031	18920201	18918680	18918854	18924055	18924134	929	15	1			298	149	NA	NA	0.882		NA
938	"ENSG00000169239.13"	"CA5B"	chrX	+	15776713	15776869	15775245	15775308	15782484	15783511	938	21	1			298	149	NA	NA	0.913		NA
940	"ENSG00000186312.10"	"CA5BP1"	chrX	+	15692962	15693058	15688660	15688858	15702781	15703349	940	4	9			245	149	NA	NA	0.213		NA
953	"ENSG00000046651.16"	"OFD1"	chrX	+	13736107	13736296	13735247	13735346	13736477	13736678	953	10	10			298	149	NA	NA	0.333		NA
956	"ENSG00000046651.16"	"OFD1"	chrX	+	13744414	13744519	13739001	13739032	13746318	13746455	956	12	0			254	149	NA	NA	1.0		NA
959	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13751248	13751368	13755150	13755242	959	12	1			298	149	NA	NA	0.857		NA
962	"ENSG00000046651.16"	"OFD1"	chrX	+	13755150	13755242	13752703	13753441	13756577	13756767	962	21	1			241	149	NA	NA	0.928		NA
963	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13758448	13757659	13757790	13760114	13760720	963	15	0			261	149	NA	NA	1.0		NA
964	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13762343	13762444	13767126	13767284	964	38	0			260	149	NA	NA	1.0		NA
986	"ENSG00000005302.19"	"MSL3"	chrX	+	11760402	11760498	11759401	11759875	11760836	11760937	986	10	0			245	149	NA	NA	1.0		NA
995	"ENSG00000005302.19"	"MSL3"	chrX	+	11772620	11772705	11772155	11772255	11774979	11775231	995	21	0			234	149	NA	NA	1.0		NA
1000	"ENSG00000101871.17"	"MID1"	chrX	-	10495583	10495691	10482479	10482628	10523091	10523187	1000	10	1			257	149	NA	NA	0.853		NA
1003	"ENSG00000101871.17"	"MID1"	chrX	-	10620289	10620419	10566887	10567603	10833553	10833643	1003	15	0			279	149	NA	NA	1.0		NA
1006	"ENSG00000101849.18"	"TBL1X"	chrX	+	9653544	9653689	9640272	9640360	9654214	9654322	1006	11	5			294	149	NA	NA	0.527		NA
1007	"ENSG00000101849.18"	"TBL1X"	chrX	+	9654214	9654322	9640272	9640360	9684042	9684070	1007	11	0			257	149	NA	NA	1.0		NA
1013	"ENSG00000183943.6"	"PRKX"	chrX	-	3611221	3611334	3608624	3608945	3612176	3612281	1013	3	15			262	149	NA	NA	0.102		NA
1023	"ENSG00000006756.16"	"ARSD"	chrX	-	2915555	2915692	2913613	2914773	2917803	2918227	1023	10	0			286	149	NA	NA	1.0		NA
1052	"ENSG00000100299.18"	"ARSA"	chr22	-	50627555	50627792	50627165	50627406	50627945	50628170	1052	12	1			298	149	NA	NA	0.857		NA
1053	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50578548	50578659	50577774	50577934	50579035	50579255	1053	16	0			260	149	NA	NA	1.0		NA
1061	"ENSG00000025708.14"	"TYMP"	chr22	-	50528511	50528610	50527196	50527717	50529135	50529338	1061	20	0			248	149	NA	NA	1.0		NA
1064	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50436987	50437068	50436366	50436452	50437505	50437603	1064	10	0			230	149	NA	NA	1.0		NA
1065	"ENSG00000205593.12"	"DENND6B"	chr22	-	50314798	50314921	50314604	50314700	50315713	50315769	1065	19	2			272	149	NA	NA	0.839		NA
1067	"ENSG00000205593.12"	"DENND6B"	chr22	-	50316565	50316712	50316369	50316475	50317292	50317373	1067	4	7			296	149	NA	NA	0.223		NA
1068	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50282183	50282313	50281853	50282081	50282710	50282881	1068	42	0			279	149	NA	NA	1.0		NA
1069	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50284844	50284913	50284572	50284665	50285799	50285843	1069	0	46			218	149	NA	NA	0.0		NA
1070	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50294718	50294778	50289516	50290597	50307552	50307603	1070	12	1			209	149	NA	NA	0.895		NA
1076	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50226998	50227077	50226732	50226842	50227906	50228028	1076	27	4			228	149	NA	NA	0.815		NA
1090	"ENSG00000219438.9"	"TAFA5"	chr22	+	48646596	48646746	48576305	48576571	48707716	48707844	1090	49	0			298	149	NA	NA	1.0		NA
1126	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46788979	46789037	46762686	46762848	46792519	46792576	1126	1	14			207	149	NA	NA	0.049		NA
1127	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46789311	46789471	46762650	46762848	46792519	46792576	1127	0	14			298	149	NA	NA	0.0		NA
1128	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46792519	46792576	46762616	46762848	46793500	46793675	1128	16	0			206	149	NA	NA	1.0		NA
1129	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46792667	46792762	46792519	46792576	46793500	46793671	1129	0	11			244	149	NA	NA	0.0		NA
1130	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46792667	46792804	46792519	46792576	46793500	46793616	1130	0	11			286	149	NA	NA	0.0		NA
1131	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46797443	46797620	46793500	46793841	46878652	46878723	1131	31	0			298	149	NA	NA	1.0		NA
1132	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46878652	46878723	46797443	46797620	46891265	46891394	1132	24	0			220	149	NA	NA	1.0		NA
1136	"ENSG00000100422.14"	"CERK"	chr22	-	46711085	46711149	46707842	46707988	46712167	46712293	1136	39	0			213	149	NA	NA	1.0		NA
1149	"ENSG00000138964.17"	"PARVG"	chr22	+	44181741	44181917	44172955	44173191	44183317	44183408	1149	15	1			298	149	NA	NA	0.882		NA
1150	"ENSG00000138964.17"	"PARVG"	chr22	+	44196346	44196415	44196154	44196213	44198620	44198717	1150	37	0			218	149	NA	NA	1.0		NA
1156	"ENSG00000186976.15"	"EFCAB6"	chr22	-	43772891	43773103	43765304	43765393	43782179	43782325	1156	11	1			298	149	NA	NA	0.846		NA
1160	"ENSG00000186976.15"	"EFCAB6"	chr22	-	43808994	43809131	43782179	43782325	43812167	43812190	1160	6	5			286	149	NA	NA	0.385		NA
1163	"ENSG00000100300.18"	"TSPO"	chr22	+	43159209	43159420	43151558	43151604	43161051	43161190	1163	31	2			298	149	NA	NA	0.886		NA
1164	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42876887	42877010	42876136	42876333	42879047	42879169	1164	66	5			272	149	NA	NA	0.879		NA
1165	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42880616	42880622	42879047	42879169	42882183	42882304	1165	2	26			155	149	NA	NA	0.069		NA
1167	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42993619	42993780	42912020	42912157	43015020	43015135	1167	0	10			298	149	NA	NA	0.0		NA
1168	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42810812	42810944	42808766	42808890	42817141	42817264	1168	44	0			281	149	NA	NA	1.0		NA
1170	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42835361	42835493	42834241	42834325	42840943	42841016	1170	19	0			281	149	NA	NA	1.0		NA
1177	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42625382	42625481	42623788	42623888	42627303	42627389	1177	0	58			248	149	NA	NA	0.0		NA
1178	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42626722	42627033	42623788	42623888	42627303	42627389	1178	0	58			298	149	NA	NA	0.0		NA
1179	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42623788	42623888	42630881	42630988	1179	83	0			298	149	NA	NA	1.0		NA
1180	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42627688	42627303	42627389	42628151	42628281	1180	72	0			233	149	NA	NA	1.0		NA
1181	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627771	42627903	42627604	42627688	42628151	42628281	1181	0	43			281	149	NA	NA	0.0		NA
1182	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42628151	42628281	42627303	42627688	42630881	42630988	1182	83	1			279	149	NA	NA	0.978		NA
1183	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631450	42630610	42630988	42636584	42636598	1183	18	0			222	149	NA	NA	1.0		NA
1184	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631450	42630610	42630988	42636714	42636846	1184	112	0			222	149	NA	NA	1.0		NA
1185	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42630881	42630988	42636714	42636846	1185	18	0			240	149	NA	NA	1.0		NA
1186	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636478	42636598	42631377	42631450	42636714	42636846	1186	0	95			269	149	NA	NA	0.0		NA
1188	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636598	42631377	42631450	42636714	42636846	1188	0	95			163	149	NA	NA	0.0		NA
1190	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42597672	42597737	42596185	42596365	42599697	42599793	1190	0	39			214	149	NA	NA	0.0		NA
1191	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42599697	42599793	42596185	42596365	42602769	42603160	1191	28	2			245	149	NA	NA	0.895		NA
1192	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602056	42599697	42599793	42602769	42603012	1192	66	3			236	149	NA	NA	0.933		NA
1193	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602107	42599697	42599793	42602769	42603160	1193	17	3			287	149	NA	NA	0.746		NA
1200	"ENSG00000100207.21"	"TCF20"	chr22	-	42168608	42168736	42160012	42161358	42169846	42169896	1200	16	1			277	149	NA	NA	0.896		NA
1213	"ENSG00000100138.15"	"SNU13"	chr22	-	41682355	41682587	41680243	41680364	41688793	41688895	1213	9	18			298	149	NA	NA	0.2		NA
1214	"ENSG00000100138.15"	"SNU13"	chr22	-	41687721	41688327	41680243	41680364	41688793	41688799	1214	0	18			298	149	NA	NA	0.0		NA
1215	"ENSG00000100138.15"	"SNU13"	chr22	-	41688078	41688327	41680243	41680364	41688793	41688804	1215	0	18			298	149	NA	NA	0.0		NA
1216	"ENSG00000100138.15"	"SNU13"	chr22	-	41688151	41688327	41680243	41680364	41688793	41688825	1216	0	18			298	149	NA	NA	0.0		NA
1217	"ENSG00000100138.15"	"SNU13"	chr22	-	41688793	41688981	41680243	41680364	41690434	41690462	1217	18	0			298	149	NA	NA	1.0		NA
1219	"ENSG00000100403.12"	"ZC3H7B"	chr22	+	41332170	41332227	41330022	41330103	41338312	41338355	1219	35	2			206	149	NA	NA	0.927		NA
1220	"ENSG00000100401.20"	"RANGAP1"	chr22	-	41261445	41261580	41257947	41258106	41264663	41264843	1220	47	1			284	149	NA	NA	0.961		NA
1221	"ENSG00000100401.20"	"RANGAP1"	chr22	-	41264663	41264843	41261445	41261580	41268096	41268156	1221	50	1			298	149	NA	NA	0.962		NA
1225	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41213892	41214026	41209695	41209933	41216138	41216262	1225	11	0			283	149	NA	NA	1.0		NA
1226	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41219418	41219536	41217122	41217202	41220733	41220868	1226	11	0			267	149	NA	NA	1.0		NA
1228	"ENSG00000100393.14"	"EP300"	chr22	+	41137652	41137790	41135812	41135906	41140139	41140257	1228	54	0			287	149	NA	NA	1.0		NA
1229	"ENSG00000100393.14"	"EP300"	chr22	+	41146738	41146816	41141047	41141222	41147836	41147946	1229	25	2			227	149	NA	NA	0.891		NA
1230	"ENSG00000100393.14"	"EP300"	chr22	+	41166598	41166666	41164052	41164130	41168448	41168599	1230	32	2			217	149	NA	NA	0.917		NA
1231	"ENSG00000100380.15"	"ST13"	chr22	-	40832086	40832216	40830874	40830956	40832568	40832671	1231	0	50			279	149	NA	NA	0.0		NA
1232	"ENSG00000100380.15"	"ST13"	chr22	-	40832568	40832671	40830839	40830956	40835559	40835670	1232	72	2			252	149	NA	NA	0.955		NA
1233	"ENSG00000100380.15"	"ST13"	chr22	-	40835802	40835887	40835559	40835670	40840625	40840692	1233	52	1			234	149	NA	NA	0.971		NA
1237	"ENSG00000100372.15"	"SLC25A17"	chr22	-	40792524	40792676	40779008	40779125	40794513	40794580	1237	10	0			298	149	NA	NA	1.0		NA
1240	"ENSG00000100372.15"	"SLC25A17"	chr22	-	40794513	40794580	40792524	40792676	40799022	40799040	1240	10	2			216	149	NA	NA	0.775		NA
1247	"ENSG00000100372.15"	"SLC25A17"	chr22	-	40799022	40799083	40794513	40794580	40819194	40819326	1247	10	2			210	149	NA	NA	0.78		NA
1250	"ENSG00000196588.21"	"MRTFA"	chr22	-	40423535	40423685	40420846	40421100	40424205	40424381	1250	36	0			298	149	NA	NA	1.0		NA
1254	"ENSG00000100359.21"	"SGSM3"	chr22	+	40405140	40405284	40404556	40404664	40405648	40405844	1254	43	2			293	149	NA	NA	0.916		NA
1257	"ENSG00000239900.14"	"ADSL"	chr22	+	40353072	40353117	40349831	40350035	40354247	40354327	1257	26	0			194	149	NA	NA	1.0		NA
1258	"ENSG00000239900.14"	"ADSL"	chr22	+	40353072	40353117	40349831	40350035	40358863	40359035	1258	10	0			194	149	NA	NA	1.0		NA
1260	"ENSG00000239900.14"	"ADSL"	chr22	+	40353332	40353419	40353072	40353117	40354247	40354327	1260	0	18			236	149	NA	NA	0.0		NA
1262	"ENSG00000239900.14"	"ADSL"	chr22	+	40354247	40354327	40349831	40353117	40358863	40358912	1262	22	2			229	149	NA	NA	0.877		NA
1269	"ENSG00000128272.18"	"ATF4"	chr22	+	39521257	39521671	39520575	39520751	39521772	39522668	1269	137	0			298	149	NA	NA	1.0		NA
1270	"ENSG00000128272.18"	"ATF4"	chr22	+	39521353	39521671	39520177	39520751	39521772	39522602	1270	194	0			298	149	NA	NA	1.0		NA
1271	"ENSG00000128272.18"	"ATF4"	chr22	+	39521371	39521671	39520575	39520751	39521772	39522602	1271	137	0			298	149	NA	NA	1.0		NA
1272	"ENSG00000128272.18"	"ATF4"	chr22	+	39521374	39521671	39520603	39520751	39521772	39522602	1272	137	0			298	149	NA	NA	1.0		NA
1273	"ENSG00000128272.18"	"ATF4"	chr22	+	39521431	39521671	39520578	39520751	39521772	39522602	1273	137	0			298	149	NA	NA	1.0		NA
1280	"ENSG00000184949.18"	"FAM227A"	chr22	-	38618395	38618543	38607388	38607476	38620211	38620291	1280	0	12			297	149	NA	NA	0.0		NA
1281	"ENSG00000184949.18"	"FAM227A"	chr22	-	38639614	38639724	38638745	38638822	38645562	38645645	1281	9	1			259	149	NA	NA	0.838		NA
1284	"ENSG00000100201.23"	"DDX17"	chr22	-	38495795	38495937	38494885	38495046	38498084	38498150	1284	468	2			291	149	NA	NA	0.992		NA
1285	"ENSG00000213923.13"	"CSNK1E"	chr22	-	38295386	38295447	38294341	38294534	38298785	38298934	1285	2	41			210	149	NA	NA	0.033		NA
1286	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38222641	38222662	38221144	38221710	38224784	38224979	1286	2	13			170	149	NA	NA	0.119		NA
1287	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38230668	38230744	38226598	38226870	38231243	38231334	1287	24	0			225	149	NA	NA	1.0		NA
1288	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38246784	38246885	38245934	38246100	38247769	38248019	1288	0	45			250	149	NA	NA	0.0		NA
1289	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38246805	38246885	38245934	38246100	38247769	38248019	1289	0	45			229	149	NA	NA	0.0		NA
1296	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38128268	38128430	38126370	38126449	38129453	38129562	1296	19	0			298	149	NA	NA	1.0		NA
1298	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38139981	38140169	38134987	38135084	38143104	38143288	1298	10	0			298	149	NA	NA	1.0		NA
1307	"ENSG00000100146.19"	"SOX10"	chr22	-	37978598	37978652	37977866	37978135	37983356	37983868	1307	1	87			203	149	NA	NA	0.008		NA
1308	"ENSG00000100146.19"	"SOX10"	chr22	-	37983356	37983868	37977866	37978135	37984338	37984441	1308	87	0			298	149	NA	NA	1.0		NA
1309	"ENSG00000100142.16"	"POLR2F"	chr22	+	37958373	37958471	37956772	37956842	37959345	37959476	1309	0	20			247	149	NA	NA	0.0		NA
1310	"ENSG00000100142.16"	"POLR2F"	chr22	+	37959345	37959476	37956772	37956901	37967098	37967170	1310	12	0			280	149	NA	NA	1.0		NA
1314	"ENSG00000100129.18"	"EIF3L"	chr22	+	37855564	37855644	37851279	37851490	37858678	37858740	1314	40	0			229	149	NA	NA	1.0		NA
1316	"ENSG00000100129.18"	"EIF3L"	chr22	+	37886949	37887071	37886764	37886845	37888425	37888631	1316	0	23			271	149	NA	NA	0.0		NA
1319	"ENSG00000100097.12"	"LGALS1"	chr22	+	37678375	37678392	37676985	37677065	37678482	37678654	1319	0	394			166	149	NA	NA	0.0		NA
1320	"ENSG00000100097.12"	"LGALS1"	chr22	+	37678375	37678654	37676998	37677065	37679602	37679802	1320	312	4			298	149	NA	NA	0.975		NA
1321	"ENSG00000100097.12"	"LGALS1"	chr22	+	37678482	37678654	37676855	37677065	37679602	37679640	1321	703	4			298	149	NA	NA	0.989		NA
1322	"ENSG00000128283.7"	"CDC42EP1"	chr22	+	37565599	37565722	37560479	37560588	37566071	37566559	1322	0	43			272	149	NA	NA	0.0		NA
1323	"ENSG00000100060.18"	"MFNG"	chr22	-	37472442	37472528	37469062	37470029	37474511	37474677	1323	10	0			235	149	NA	NA	1.0		NA
1325	"ENSG00000100060.18"	"MFNG"	chr22	-	37480720	37480769	37480196	37480299	37485922	37486384	1325	11	0			198	149	NA	NA	1.0		NA
1334	"ENSG00000100379.18"	"KCTD17"	chr22	+	37060822	37060922	37059312	37059438	37061538	37061564	1334	17	5			249	149	NA	NA	0.67		NA
1336	"ENSG00000100379.18"	"KCTD17"	chr22	+	37061538	37061629	37059312	37059438	37062524	37063374	1336	9	1			240	149	NA	NA	0.848		NA
1339	"ENSG00000128309.17"	"MPST"	chr22	+	37025001	37025127	37024191	37024810	37029215	37029796	1339	0	11			275	149	NA	NA	0.0		NA
1345	"ENSG00000100350.16"	"FOXRED2"	chr22	-	36495966	36496208	36492540	36493803	36497990	36498156	1345	19	0			298	149	NA	NA	1.0		NA
1346	"ENSG00000100350.16"	"FOXRED2"	chr22	-	36504097	36504367	36501240	36501407	36504514	36504766	1346	18	0			298	149	NA	NA	1.0		NA
1347	"ENSG00000100350.16"	"FOXRED2"	chr22	-	36504514	36504766	36501240	36501407	36505895	36506423	1347	10	0			298	149	NA	NA	1.0		NA
1366	"ENSG00000100320.23"	"RBFOX2"	chr22	-	35752612	35752655	35746472	35746561	35756104	35756144	1366	4	8			192	149	NA	NA	0.28		NA
1368	"ENSG00000100320.23"	"RBFOX2"	chr22	-	35756104	35756144	35746472	35746561	35759887	35760020	1368	9	2			189	149	NA	NA	0.78		NA
1370	"ENSG00000100320.23"	"RBFOX2"	chr22	-	35778024	35778078	35768256	35768349	35781599	35781743	1370	14	0			203	149	NA	NA	1.0		NA
1371	"ENSG00000100320.23"	"RBFOX2"	chr22	-	35836319	35836439	35809779	35810004	35840191	35840413	1371	0	18			269	149	NA	NA	0.0		NA
1376	"ENSG00000100284.22"	"TOM1"	chr22	+	35317876	35317961	35299799	35299980	35321958	35322019	1376	13	0			234	149	NA	NA	1.0		NA
1380	"ENSG00000100284.22"	"TOM1"	chr22	+	35321958	35322037	35317876	35317961	35323027	35323177	1380	10	2			228	149	NA	NA	0.766		NA
1381	"ENSG00000100284.22"	"TOM1"	chr22	+	35323495	35323630	35322998	35323177	35323767	35323819	1381	40	0			284	149	NA	NA	1.0		NA
1382	"ENSG00000100284.22"	"TOM1"	chr22	+	35323518	35323630	35323027	35323177	35323767	35323810	1382	20	0			261	149	NA	NA	1.0		NA
1383	"ENSG00000100284.22"	"TOM1"	chr22	+	35331295	35331495	35330346	35330480	35332980	35333014	1383	2	11			298	149	NA	NA	0.083		NA
1408	"ENSG00000100225.18"	"FBXO7"	chr22	+	32478980	32479275	32474810	32475124	32483896	32483983	1408	38	0			298	149	NA	NA	1.0		NA
1409	"ENSG00000100225.18"	"FBXO7"	chr22	+	32479132	32479275	32474797	32475124	32483896	32484124	1409	16	0			292	149	NA	NA	1.0		NA
1410	"ENSG00000100225.18"	"FBXO7"	chr22	+	32495492	32495530	32487744	32493281	32498143	32498608	1410	35	1			187	149	NA	NA	0.965		NA
1413	"ENSG00000128245.15"	"YWHAH"	chr22	+	31945499	31945678	31944521	31944820	31956138	31956482	1413	0	49			298	149	NA	NA	0.0		NA
