SpliceID	Histology
SE=MFF:227342745-227342819_227340291-227340380_227347225-227347274_skipping	Atypical teratoid rhabdoid tumor
SE=ATG13:46618325-46618375_46617526-46617890_46644278-46644360_skipping	Atypical teratoid rhabdoid tumor
SE=COA8:103587274-103587364_103574106-103574170_103590180-103590234_skipping	Atypical teratoid rhabdoid tumor
SE=LRRK1:100983528-100983699_100973803-100973967_100988633-100988813_skipping	Atypical teratoid rhabdoid tumor
SE=DPYSL4:132197021-132197101_132196860-132196922_132198414-132198483_skipping	Atypical teratoid rhabdoid tumor
SE=EIF2D:206599733-206599836_206599462-206599612_206600262-206600308_skipping	Atypical teratoid rhabdoid tumor
SE=UBE4A:118389725-118389905_118386437-118386612_118390656-118390804_skipping	Atypical teratoid rhabdoid tumor
SE=EPS15L1:16440885-16440909_16437769-16437865_16441891-16441981_skipping	Atypical teratoid rhabdoid tumor
SE=STAG1:136369108-136369282_136366942-136367082_136377659-136377752_skipping	Atypical teratoid rhabdoid tumor
SE=HUWE1:53563746-53563821_53562830-53562929_53565066-53565239_skipping	Atypical teratoid rhabdoid tumor
A3SS=SCAND2P:84638354-84638477_84638395-84638477_84637346-84637420_skipping	Atypical teratoid rhabdoid tumor
RI=FXR1:180962883-180963090_180962882-180962940_180963027-180963090_skipping	Atypical teratoid rhabdoid tumor
SE=MEGF8:42349499-42349699_42344669-42344833_42350147-42350384_skipping	Atypical teratoid rhabdoid tumor
SE=TSPAN31:57745745-57745873_57745022-57745217_57746588-57748205_skipping	Atypical teratoid rhabdoid tumor
SE=TOM1L2:17861476-17861551_17848822-17848859_17862730-17862848_skipping	Atypical teratoid rhabdoid tumor
SE=IFT172:27485018-27485130_27483871-27483937_27485359-27485503_skipping	Atypical teratoid rhabdoid tumor
SE=ATXN7L2:109486057-109486304_109483953-109484080_109486505-109486610_skipping	Atypical teratoid rhabdoid tumor
SE=PDZD2:32087131-32091175_32077461-32077606_32092906-32093024_skipping	Atypical teratoid rhabdoid tumor
SE=NPTN:73573662-73573795_73570149-73570423_73587523-73587618_skipping	Atypical teratoid rhabdoid tumor
SE=VPS13D:12342899-12343051_12341779-12341885_12345373-12345509_skipping	Atypical teratoid rhabdoid tumor
SE=USP47:11897597-11897693_11891967-11892106_11902714-11902860_skipping	Atypical teratoid rhabdoid tumor
SE=DYNC2H1:103358243-103358359_103323885-103323990_103399662-103399872_skipping	Atypical teratoid rhabdoid tumor
SE=TTC1:160010500-160010858_160009124-160009193_160035139-160035200_skipping	Atypical teratoid rhabdoid tumor
SE=ABRAXAS1:83463494-83463608_83459516-83462902_83467453-83467538_skipping	Atypical teratoid rhabdoid tumor
SE=KIF1B:10368467-10368538_10365408-10365648_10371140-10371262_skipping	Atypical teratoid rhabdoid tumor
SE=PRLR:35084470-35084639_35072574-35072744_35089550-35089637_skipping	Atypical teratoid rhabdoid tumor
SE=VDR:47882694-47882774_47878967-47879115_47899836-47899958_skipping	Atypical teratoid rhabdoid tumor
SE=BUD13:116757146-116757227_116748169-116748575_116757765-116757940_skipping	Atypical teratoid rhabdoid tumor
SE=SLC25A11:4938769-4938975_4938511-4938602_4939815-4940053_skipping	Atypical teratoid rhabdoid tumor
SE=EPS15L1:16440862-16440909_16437769-16437865_16441891-16441981_skipping	Atypical teratoid rhabdoid tumor
SE=FAM114A2:154029489-154029580_154028148-154028283_154033790-154033877_skipping	Atypical teratoid rhabdoid tumor
SE=PCDHGC3:141494807-141494865_141475979-141476146_141505392-141505481_skipping	Atypical teratoid rhabdoid tumor
SE=GAS5:173865857-173866206_173865352-173865547_173866760-173866796_skipping	Atypical teratoid rhabdoid tumor
SE=TRIM66:8621032-8621321_8620445-8620572_8621644-8621819_skipping	Atypical teratoid rhabdoid tumor
SE=FXYD6-FXYD2:117840319-117840368_117839780-117839830_117841790-117841865_skipping	Atypical teratoid rhabdoid tumor
SE=FXYD6-FXYD2:117841148-117841184_117839780-117839830_117841790-117841865_skipping	Atypical teratoid rhabdoid tumor
SE=FAM102A:127948368-127948414_127948070-127948225_127953574-127953604_skipping	Atypical teratoid rhabdoid tumor
SE=ZC3H18:88608934-88609051_88599790-88599948_88611267-88611536_skipping	Atypical teratoid rhabdoid tumor
SE=CWF19L1:100260966-100261044_100256261-100256476_100261978-100262063_skipping	Atypical teratoid rhabdoid tumor
SE=ACADVL:7223133-7223237_7222666-7222865_7223643-7223730_skipping	Atypical teratoid rhabdoid tumor
SE=VRK3:49994814-49994919_49992859-49992952_50000789-50000854_skipping	Atypical teratoid rhabdoid tumor
SE=ATRIP:48450037-48450170_48446732-48447092_48451728-48451899_skipping	Atypical teratoid rhabdoid tumor
SE=TPST1:66356825-66356871_66352503-66352555_66359894-66360426_skipping	Atypical teratoid rhabdoid tumor
SE=ORC5:104161072-104161182_104136780-104136893_104165234-104165282_skipping	Atypical teratoid rhabdoid tumor
SE=SLC35B1:49706965-49707068_49705123-49706309_49707342-49707444_skipping	Atypical teratoid rhabdoid tumor
SE=PEX7:136866627-136866733_136846072-136846181_136869889-136870003_skipping	Atypical teratoid rhabdoid tumor
SE=ARHGEF10:1952705-1952827_1933799-1933942_1956748-1957205_skipping	Atypical teratoid rhabdoid tumor
SE=AMMECR1L:127869454-127869544_127866899-127866996_127871248-127871359_skipping	Atypical teratoid rhabdoid tumor
SE=SBF2:9832224-9832420_9829355-9829496_9839497-9839696_skipping	Atypical teratoid rhabdoid tumor
SE=SH3TC1:8205167-8205366_8199289-8199405_8209664-8209822_skipping	Atypical teratoid rhabdoid tumor
SE=PDK2:50105371-50105442_50097422-50097564_50105884-50106039_skipping	Atypical teratoid rhabdoid tumor
SE=ENOPH1:82447920-82448021_82430589-82430913_82451042-82451245_skipping	Atypical teratoid rhabdoid tumor
SE=TAOK2:29983072-29983332_29982733-29982901_29983502-29983664_skipping	Atypical teratoid rhabdoid tumor
SE=PFKM:48141914-48142066_48141671-48141827_48143752-48143814_skipping	Atypical teratoid rhabdoid tumor
SE=HECTD4:112264084-112264212_112261304-112261429_112265174-112265295_skipping	Atypical teratoid rhabdoid tumor
SE=HECTD4:112264090-112264212_112261304-112261429_112265174-112265295_skipping	Atypical teratoid rhabdoid tumor
SE=CALB2:71384783-71384836_71383969-71384025_71385576-71385636_skipping	Atypical teratoid rhabdoid tumor
SE=CRTC3:90607378-90607478_90604384-90604447_90617882-90617968_skipping	Atypical teratoid rhabdoid tumor
SE=TAPBP:33303955-33303989_33299693-33301771_33304296-33304638_skipping	Atypical teratoid rhabdoid tumor
SE=PFKFB2:207063143-207063209_207062546-207062716_207063346-207063421_skipping	Atypical teratoid rhabdoid tumor
SE=MTA2:62600166-62600259_62598521-62598639_62600621-62600689_skipping	Atypical teratoid rhabdoid tumor
SE=KRT13:41501719-41501744_41500980-41501362_41502373-41502594_skipping	Atypical teratoid rhabdoid tumor
SE=HERC4:67956878-67956976_67954962-67955130_67966682-67966802_skipping	Atypical teratoid rhabdoid tumor
SE=BCL2L2-PABPN1:23307760-23308199_23306966-23307279_23319734-23319830_skipping	Atypical teratoid rhabdoid tumor
SE=RIOK3:23463967-23464112_23462963-23463079_23464205-23464313_skipping	Atypical teratoid rhabdoid tumor
SE=RIOK3:23464015-23464112_23462963-23463079_23464205-23464313_skipping	Atypical teratoid rhabdoid tumor
SE=ELOVL5:53276179-53276256_53275089-53275261_53291775-53291963_skipping	Atypical teratoid rhabdoid tumor
SE=MBOAT7:54180773-54181133_54178336-54178941_54183520-54183680_skipping	Atypical teratoid rhabdoid tumor
SE=RFK:76388554-76388656_76385525-76387529_76392417-76392569_skipping	Atypical teratoid rhabdoid tumor
SE=PHF2:93675680-93675789_93674926-93675022_93676593-93676963_skipping	Atypical teratoid rhabdoid tumor
SE=ZMYND8:47355450-47355520_47347855-47347926_47356379-47356414_skipping	Atypical teratoid rhabdoid tumor
SE=RASA4:102609341-102609454_102608557-102608822_102611085-102611142_skipping	Atypical teratoid rhabdoid tumor
SE=UNC13B:35258993-35259050_35243290-35243364_35295695-35295930_skipping	Atypical teratoid rhabdoid tumor
SE=PPP6C:125153533-125153742_125146572-125149921_125153905-125153985_skipping	Atypical teratoid rhabdoid tumor
SE=MROH1:144245156-144245260_144244443-144244539_144247300-144247436_skipping	Atypical teratoid rhabdoid tumor
SE=ENSG00000263798:47980593-47980798_47978828-47978917_47981162-47981334_skipping	Atypical teratoid rhabdoid tumor
SE=XPO6:28107522-28107677_28106382-28106497_28111816-28111890_skipping	Atypical teratoid rhabdoid tumor
A3SS=ELP1:108917547-108917670_108917546-108917662_108918810-108918901_skipping	Atypical teratoid rhabdoid tumor
SE=RP9P:32921339-32921430_32916814-32917542_32930077-32930108_skipping	Atypical teratoid rhabdoid tumor
SE=NF1:31227218-31227291_31226434-31226684_31227522-31227606_skipping	Atypical teratoid rhabdoid tumor
SE=XPO5:43572506-43572578_43570856-43570994_43573479-43573601_skipping	Atypical teratoid rhabdoid tumor
SE=ENSG00000260007:68199541-68199681_68197528-68197628_68229501-68229718_skipping	Atypical teratoid rhabdoid tumor
SE=MMS19:97461496-97461896_97460906-97461007_97462016-97462119_skipping	Atypical teratoid rhabdoid tumor
SE=MMS19:97461828-97461896_97460906-97461007_97462016-97462119_skipping	Atypical teratoid rhabdoid tumor
SE=ACIN1:23062416-23062523_23062167-23062275_23062928-23063074_skipping	Atypical teratoid rhabdoid tumor
SE=GRHPR:37426538-37426654_37425921-37425994_37428483-37428572_skipping	Atypical teratoid rhabdoid tumor
SE=TEPSIN:81236980-81237459_81236707-81236801_81238985-81239041_skipping	Atypical teratoid rhabdoid tumor
SE=FAM234B:13067155-13067296_13066639-13066787_13068303-13068447_skipping	Atypical teratoid rhabdoid tumor
SE=MARCHF4:216277672-216277864_216257864-216259679_216283573-216283729_skipping	Atypical teratoid rhabdoid tumor
A5SS=PLPP5:38268823-38268990_38268881-38268990_38267266-38267391_skipping	Atypical teratoid rhabdoid tumor
A3SS=EPN2:19281955-19282077_19281978-19282077_19279861-19279980_skipping	Atypical teratoid rhabdoid tumor
SE=SLC7A10:33211225-33211328_33210801-33210898_33211413-33211537_skipping	Atypical teratoid rhabdoid tumor
SE=ANKS3:4731512-4731579_4729979-4730151_4733937-4734271_skipping	Atypical teratoid rhabdoid tumor
SE=ARHGAP28:6887157-6887239_6882136-6882299_6889887-6890048_skipping	Atypical teratoid rhabdoid tumor
SE=VPS13C:61934219-61934331_61931089-61931259_61940646-61940794_skipping	Atypical teratoid rhabdoid tumor
SE=SH3YL1:263211-263368_262630-262786_264702-264743_skipping	Atypical teratoid rhabdoid tumor
SE=ENO2:6917581-6917714_6917037-6917107_6917939-6918162_skipping	Atypical teratoid rhabdoid tumor
SE=ZFYVE9:52340126-52340231_52337771-52337934_52344767-52344944_skipping	Atypical teratoid rhabdoid tumor
SE=CACNA1G:50606900-50606989_50604154-50604281_50607826-50608019_skipping	Atypical teratoid rhabdoid tumor
A5SS=ZNF641:48347149-48347343_48347251-48347343_48344598-48344712_skipping	Atypical teratoid rhabdoid tumor
SE=RAB8B:63256505-63256594_63249644-63249705_63259626-63259692_skipping	Atypical teratoid rhabdoid tumor
SE=PPOX:161170409-161170519_161169659-161169720_161170619-161170769_skipping	Atypical teratoid rhabdoid tumor
SE=NCKAP1L:54528247-54528377_54526527-54526746_54531259-54531357_skipping	Atypical teratoid rhabdoid tumor
SE=TULP3:2933418-2933530_2931036-2931240_2937630-2937729_skipping	Atypical teratoid rhabdoid tumor
SE=DUS2:68056364-68056424_68054573-68054617_68061065-68061113_skipping	Atypical teratoid rhabdoid tumor
SE=GTPBP10:90372155-90372228_90352815-90353009_90374301-90374354_skipping	Atypical teratoid rhabdoid tumor
SE=DMD:32463439-32463594_32454661-32454832_32464585-32464699_skipping	Atypical teratoid rhabdoid tumor
SE=PDLIM2:22581379-22581530_22580470-22580697_22584820-22584890_skipping	Atypical teratoid rhabdoid tumor
SE=MYO9B:17162350-17162466_17159394-17159484_17162987-17163122_skipping	Atypical teratoid rhabdoid tumor
SE=ADGRB1:142522641-142522710_142521964-142522115_142524237-142524304_skipping	Atypical teratoid rhabdoid tumor
SE=USP8:50471633-50471795_50465046-50465191_50476848-50476993_skipping	Atypical teratoid rhabdoid tumor
SE=WDR26:224418260-224418398_224411426-224411565_224419517-224419615_skipping	Atypical teratoid rhabdoid tumor
SE=WDR26:224418260-224418416_224411426-224411565_224419517-224419615_skipping	Atypical teratoid rhabdoid tumor
SE=SESN3:95193457-95193522_95191403-95191601_95230782-95231046_skipping	Atypical teratoid rhabdoid tumor
SE=CLPTM1L:1323787-1323869_1322833-1322911_1324762-1324813_skipping	Atypical teratoid rhabdoid tumor
SE=PPFIA4:203071692-203071760_203068452-203068628_203075576-203075757_skipping	Atypical teratoid rhabdoid tumor
SE=PRCC:156786608-156787174_156782281-156782329_156791696-156791792_skipping	Atypical teratoid rhabdoid tumor
SE=KMT2E:105066727-105066807_105040838-105041023_105073618-105073677_skipping	Atypical teratoid rhabdoid tumor
SE=NBR1:43196481-43196591_43194963-43195039_43196941-43197106_skipping	Atypical teratoid rhabdoid tumor
SE=AGBL2:47699446-47699553_47692102-47692256_47704542-47704728_skipping	Atypical teratoid rhabdoid tumor
SE=HSDL1:84129548-84129775_84122140-84124728_84129985-84130171_skipping	Atypical teratoid rhabdoid tumor
SE=GLG1:74474546-74474632_74471172-74471286_74477395-74477533_skipping	Atypical teratoid rhabdoid tumor
SE=PPP6R3:68554145-68554257_68551120-68551186_68558565-68558679_skipping	Atypical teratoid rhabdoid tumor
SE=PPP1CB:28788658-28788809_28783906-28783978_28793862-28793997_skipping	Atypical teratoid rhabdoid tumor
SE=PDXDC1:15004187-15004333_15001775-15001856_15006393-15006410_skipping	Atypical teratoid rhabdoid tumor
SE=MAP7D1:36179262-36179315_36178410-36179025_36179514-36179557_skipping	Atypical teratoid rhabdoid tumor
SE=PLEKHM2:15716707-15716816_15716236-15716343_15725316-15725545_skipping	Atypical teratoid rhabdoid tumor
A5SS=CYP4F12:15678261-15678405_15678260-15678329_15680243-15680297_skipping	Atypical teratoid rhabdoid tumor
SE=AMPD3:10495570-10495733_10494898-10495030_10496811-10496938_skipping	Atypical teratoid rhabdoid tumor
SE=AK7:96437835-96437915_96420821-96420932_96442729-96442818_skipping	Atypical teratoid rhabdoid tumor
A3SS=SSBP3:54242164-54243299_54242163-54242212_54251615-54251692_skipping	Atypical teratoid rhabdoid tumor
SE=SCNN1A:6362051-6362241_6355776-6355880_6363442-6363710_skipping	Atypical teratoid rhabdoid tumor
SE=SOX6:16476315-16476388_16341011-16341252_16612080-16612260_skipping	Atypical teratoid rhabdoid tumor
SE=SSBP3:54243235-54243299_54242163-54242212_54251615-54251692_skipping	Atypical teratoid rhabdoid tumor
SE=SLMAP:57871636-57871698_57864806-57864857_57890045-57891206_skipping	Atypical teratoid rhabdoid tumor
SE=TMCO4:19694434-19694551_19682239-19683444_19700767-19700885_skipping	Atypical teratoid rhabdoid tumor
SE=ENSG00000288663:53295839-53295941_53295524-53295639_53298044-53298150_skipping	Atypical teratoid rhabdoid tumor
SE=CPAMD8:17002266-17002350_17000413-17000522_17004272-17004386_skipping	Atypical teratoid rhabdoid tumor
SE=BTG3-AS1:17626893-17627049_17611743-17612087_17633148-17633199_skipping	Atypical teratoid rhabdoid tumor
SE=ADAM23:206530885-206530948_206481231-206481308_206542051-206542134_skipping	Atypical teratoid rhabdoid tumor
SE=HNRNPA2B1:26192301-26192338_26191421-26191650_26192494-26192577_skipping	Atypical teratoid rhabdoid tumor
SE=CSNK1A1:149507027-149507133_149504845-149505595_149509878-149509953_skipping	Atypical teratoid rhabdoid tumor
SE=QKI:163534982-163535125_163413999-163415335_163561981-163562069_skipping	Atypical teratoid rhabdoid tumor
SE=NDUFA11:5896905-5896997_5894674-5896575_5903611-5903771_skipping	Atypical teratoid rhabdoid tumor
SE=AARS1:70258980-70259186_70255441-70255836_70261043-70261150_skipping	Atypical teratoid rhabdoid tumor
SE=ABCD4:74297639-74298069_74296332-74296449_74302874-74302959_skipping	Atypical teratoid rhabdoid tumor
SE=KHDRBS1:32039515-32039573_32036909-32037043_32042526-32042624_skipping	Atypical teratoid rhabdoid tumor
SE=ENSG00000256632:132704619-132704794_132701249-132701369_132714857-132714912_skipping	Atypical teratoid rhabdoid tumor
SE=MDN1:89684876-89684985_89683830-89683904_89685826-89685973_skipping	Atypical teratoid rhabdoid tumor
SE=ERCC4:13930710-13930890_13928027-13928235_13932156-13932239_skipping	Atypical teratoid rhabdoid tumor
SE=ARHGAP23:38490462-38490551_38490101-38490175_38491406-38491532_skipping	Atypical teratoid rhabdoid tumor
A3SS=ZNF598:1999496-2000481_1999495-2000256_2001003-2001191_skipping	Atypical teratoid rhabdoid tumor
SE=RABGAP1:122998597-122998766_122997258-122997361_123010353-123010528_skipping	Atypical teratoid rhabdoid tumor
SE=MGAM:142096331-142096415_142095564-142095713_142097592-142097649_skipping	Atypical teratoid rhabdoid tumor
SE=FLOT1:30740679-30740798_30740495-30740591_30741189-30741333_skipping	Atypical teratoid rhabdoid tumor
SE=FMN2:240123179-240123345_240091882-240093724_240177920-240178068_skipping	Atypical teratoid rhabdoid tumor
SE=NPEPPS:47619737-47619784_47619008-47619164_47621767-47621970_skipping	Atypical teratoid rhabdoid tumor
SE=ZNF598:2000391-2000481_1999495-2000256_2001003-2001191_skipping	Atypical teratoid rhabdoid tumor
SE=ZNF598:2000409-2000481_1999495-2000256_2001003-2001191_skipping	Atypical teratoid rhabdoid tumor
SE=CTNS:3637107-3637316_3636725-3636831_3647443-3647522_skipping	Atypical teratoid rhabdoid tumor
SE=CTNNA1:138929246-138929356_138925255-138925407_138930472-138930509_skipping	Atypical teratoid rhabdoid tumor
SE=ZC3H7A:11762671-11762747_11761909-11762043_11763477-11763659_skipping	Atypical teratoid rhabdoid tumor
SE=VPS53:517940-518459_517209-517375_519005-519298_skipping	Atypical teratoid rhabdoid tumor
SE=DUS1L:82063468-82063518_82062860-82062973_82064822-82065069_skipping	Atypical teratoid rhabdoid tumor
SE=CAPN2:223757369-223757380_223755479-223755649_223759269-223759481_skipping	Atypical teratoid rhabdoid tumor
SE=RPL22:6197652-6197756_6192926-6193054_6208680-6208739_skipping	Atypical teratoid rhabdoid tumor
SE=CCDC178:33412031-33412110_33397148-33397208_33439961-33440018_skipping	Atypical teratoid rhabdoid tumor
SE=MEGF8:42336807-42336952_42335930-42336346_42337083-42337206_skipping	Atypical teratoid rhabdoid tumor
SE=PCGF3:761279-761416_744599-744688_764983-765064_skipping	Atypical teratoid rhabdoid tumor
SE=CLCN3:169687658-169687757_169680049-169680207_169689042-169689145_skipping	Atypical teratoid rhabdoid tumor
