SpliceID	dPSI	Uniprot	Type	gene	Preference
ARIH1:72496790-72496858	0.149	Protein Domain	SE	ARIH1	Inclusion
ARMC10:103097276-103097348	0.11	Protein Domain	SE	ARMC10	Inclusion
ARSD:2910658-2910793	0.383	Protein Domain	SE	ARSD	Inclusion
ATE1:121899865-121899994	0.225	Protein Domain	SE	ATE1	Inclusion
ATE1:121899865-121899994	0.374	Protein Domain	SE	ATE1	Inclusion
ATG4B:241653306-241653369	0.105	Protein Domain	SE	ATG4B	Inclusion
ATG4B:241653306-241653369	0.512	Protein Domain	SE	ATG4B	Inclusion
ATG4B:241655270-241655343	0.214	Protein Domain	SE	ATG4B	Inclusion
ATG4B:241668142-241668221	0.28	Protein Domain	SE	ATG4B	Inclusion
ATP13A3:194457093-194457174	0.286	Protein Domain	SE	ATP13A3	Inclusion
ATP5MF-PTCD1:99447951-99448188	0.632	Protein Domain	SE	PTCD1	Inclusion
ATP7A:78011175-78011252	0.103	Protein Domain	SE	ATP7A	Inclusion
B4GALT4:119218649-119218772	0.178	Protein Domain	SE	B4GALT4	Inclusion
B4GALT4:119218711-119218772	0.159	Protein Domain	SE	B4GALT4	Inclusion
BBOF1:74034027-74034171	0.745	Protein Domain	SE	BBOF1	Inclusion
BBS5:169497626-169497689	0.136	Protein Domain	SE	BBS5	Inclusion
BCLAF1:136267028-136267175	0.121	Protein Domain	SE	BCLAF1	Inclusion
BMP1:22199263-22199387	0.11	Protein Domain	SE	BMP1	Inclusion
BMPR1B:95114719-95114827	0.189	Protein Domain	SE	BMPR1B	Inclusion
BRF1:105252506-105252579	0.453	Protein Domain	SE	BRF1	Inclusion
BRPF3:36225266-36225364	0.118	Protein Domain	SE	BRPF3	Inclusion
C21orf58:46301996-46302154	0.26	Protein Domain	SE	C21orf58	Inclusion
C9orf72:27558490-27558607	0.348	Protein Domain	SE	C9orf72	Inclusion
C9orf72:27558490-27560299	0.339	Protein Domain	SE	C9orf72	Inclusion
C9orf72:27560226-27560299	0.436	Protein Domain	SE	C9orf72	Inclusion
CACNA1H:1198614-1198774	0.104	Protein Domain	SE	CACNA1H	Inclusion
CAMK2G:73852253-73852319	0.394	Protein Domain	SE	CAMK2G	Inclusion
CAMKK1:3881626-3881648	0.106	Protein Domain	SE	CAMKK1	Inclusion
CAMKK1:3881626-3881648	0.473	Protein Domain	SE	CAMKK1	Inclusion
CAMKK1:3881626-3882564	0.178	Protein Domain	SE	CAMKK1	Inclusion
CAMKK1:3882256-3882370	0.244	Protein Domain	SE	CAMKK1	Inclusion
CAMTA2:4982088-4982175	0.285	Protein Domain	SE	CAMTA2	Inclusion
CAMTA2:4982088-4982227	0.33	Protein Domain	SE	CAMTA2	Inclusion
CBWD5:65690966-65691026	0.164	Protein Domain	SE	CBWD5	Inclusion
CBX7:39141370-39141436	0.307	Protein Domain	SE	CBX7	Inclusion
CBX7:39141370-39141436	0.548	Protein Domain	SE	CBX7	Inclusion
CC2D1A:13926516-13926590	0.134	Protein Domain	SE	CC2D1A	Inclusion
CCDC74A:131530578-131530827	0.283	Protein Domain	SE	CCDC74A	Inclusion
CCNT2:134942611-134942674	0.12	Protein Domain	SE	CCNT2	Inclusion
CCNYL1:207737410-207737446	0.272	Protein Domain	SE	CCNYL1	Inclusion
CD44:35196745-35196874	0.113	Protein Domain	SE	CD44	Inclusion
CD44:35198147-35198246	0.322	Protein Domain	SE	CD44	Inclusion
CD44:35201667-35201787	0.205	Protein Domain	SE	CD44	Inclusion
CD44:35201670-35201787	0.236	Protein Domain	SE	CD44	Inclusion
CD44:35204511-35204640	0.182	Protein Domain	SE	CD44	Inclusion
CD44:35204511-35204640	0.214	Protein Domain	SE	CD44	Inclusion
CD74:150403120-150403312	0.153	Protein Domain	SE	CD74	Inclusion
CD74:150403120-150403312	0.763	Protein Domain	SE	CD74	Inclusion
CD74:150403120-150404767	0.156	Protein Domain	SE	CD74	Inclusion
CD74:150403120-150404767	0.593	Protein Domain	SE	CD74	Inclusion
CDC42BPA:227254063-227254155	0.121	Protein Domain	SE	CDC42BPA	Inclusion
CDC42SE2:131385542-131385644	0.118	Protein Domain	SE	CDC42SE2	Inclusion
CDHR1:84211000-84211165	0.6	Protein Domain	SE	CDHR1	Inclusion
CDK16:47226582-47226703	0.302	Protein Domain	SE	CDK16	Inclusion
CDK18:205528998-205529096	0.236	Protein Domain	SE	CDK18	Inclusion
CDK4:57749453-57749504	0.293	Protein Domain	SE	CDK4	Inclusion
CDK4:57749453-57749504	0.657	Protein Domain	SE	CDK4	Inclusion
CDK4:57750922-57751090	0.323	Protein Domain	SE	CDK4	Inclusion
CDK5:151055276-151055373	0.292	Protein Domain	SE	CDK5	Inclusion
CDK5:151055531-151055606	0.27	Protein Domain	SE	CDK5	Inclusion
CDK7:69252417-69252451	0.256	Protein Domain	SE	CDK7	Inclusion
CDK8:26382813-26382871	0.183	Protein Domain	SE	CDK8	Inclusion
CELSR1:46439188-46439411	0.118	Protein Domain	SE	CELSR1	Inclusion
CEMIP2:71740062-71740232	0.138	Protein Domain	SE	CEMIP2	Inclusion
CEP192:13096183-13096307	0.294	Protein Domain	SE	CEP192	Inclusion
CFAP69:90265300-90265377	0.187	Protein Domain	SE	CFAP69	Inclusion
CFAP69:90307767-90307854	0.261	Protein Domain	SE	CFAP69	Inclusion
CFAP92:128987615-128987829	0.313	Protein Domain	SE	CFAP92	Inclusion
CHIC1:73577406-73577461	0.116	Protein Domain	SE	CHIC1	Inclusion
CHIC1:73584416-73584572	0.104	Protein Domain	SE	CHIC1	Inclusion
CHL1:390700-390816	0.835	Protein Domain	SE	CHL1	Inclusion
CLIC5:45913777-45913812	0.173	Protein Domain	SE	CLIC5	Inclusion
CLK1:200860124-200860215	0.525	Protein Domain	SE	CLK1	Inclusion
CLK3:74627969-74628052	0.129	Protein Domain	SE	CLK3	Inclusion
CLK4:178617343-178617434	0.374	Protein Domain	SE	CLK4	Inclusion
CMC1:28263290-28263380	0.101	Protein Domain	SE	CMC1	Inclusion
CNTNAP3B:41960772-41960892	0.222	Protein Domain	SE	CNTNAP3B	Inclusion
COBLL1:164729913-164730115	0.601	Protein Domain	SE	COBLL1	Inclusion
COMMD7:32704439-32704489	0.383	Protein Domain	SE	COMMD7	Inclusion
COPS7A:6727925-6728001	0.273	Protein Domain	SE	COPS7A	Inclusion
COPZ2:48028471-48028510	0.228	Protein Domain	SE	COPZ2	Inclusion
COPZ2:48029124-48029176	0.148	Protein Domain	SE	COPZ2	Inclusion
COPZ2:48032685-48032741	0.192	Protein Domain	SE	COPZ2	Inclusion
CPSF7:61420469-61420530	0.119	Protein Domain	SE	CPSF7	Inclusion
CPSF7:61420546-61420573	0.132	Protein Domain	SE	CPSF7	Inclusion
CPT1C:49710722-49710857	0.215	Protein Domain	SE	CPT1C	Inclusion
CRAT:129107933-129108077	0.161	Protein Domain	SE	CRAT	Inclusion
CRBN:3153959-3154075	0.12	Protein Domain	SE	CRBN	Inclusion
CRTC2:153951259-153951666	0.305	Protein Domain	SE	CRTC2	Inclusion
CRY1:107049770-107049852	0.314	Protein Domain	SE	CRY1	Inclusion
CRY2:45858730-45858873	0.107	Protein Domain	SE	CRY2	Inclusion
CSNK1G1:64180347-64180454	0.133	Protein Domain	SE	CSNK1G1	Inclusion
CSNK1G1:64188374-64188485	0.101	Protein Domain	SE	CSNK1G1	Inclusion
CSNK1G1:64188374-64188485	0.473	Protein Domain	SE	CSNK1G1	Inclusion
CTBS:84569930-84570139	0.175	Protein Domain	SE	CTBS	Inclusion
CTDSP2:57826995-57827097	0.158	Protein Domain	SE	CTDSP2	Inclusion
CTDSP2:57826995-57827123	0.253	Protein Domain	SE	CTDSP2	Inclusion
CUL2:35018465-35018760	0.126	Protein Domain	SE	CUL2	Inclusion
CUL5:108104189-108104902	0.188	Protein Domain	SE	CUL5	Inclusion
CYB561D1:109495142-109495180	0.105	Protein Domain	SE	CYB561D1	Inclusion
CYB561D1:109495142-109495180	0.119	Protein Domain	SE	CYB561D1	Inclusion
CYB5RL:54190737-54190896	0.115	Protein Domain	SE	CYB5RL	Inclusion
CYB5RL:54190747-54190896	0.115	Protein Domain	SE	CYB5RL	Inclusion
DAGLB:6416840-6416921	0.107	Protein Domain	SE	DAGLB	Inclusion
DCTN1:74377999-74378245	0.166	Protein Domain	SE	DCTN1	Inclusion
DCUN1D1:182965678-182965753	0.197	Protein Domain	SE	DCUN1D1	Inclusion
DDX58:32492390-32492538	0.167	Protein Domain	SE	DDX58	Inclusion
DENND10:119105310-119105495	0.129	Protein Domain	SE	DENND10	Inclusion
DENND1A:123792586-123792630	0.107	Protein Domain	SE	DENND1A	Inclusion
DENND4B:153939588-153939804	0.166	Protein Domain	SE	DENND4B	Inclusion
DENND5A:9143402-9143485	0.132	Protein Domain	SE	DENND5A	Inclusion
DENND5B:31495809-31495919	0.117	Protein Domain	SE	DENND5B	Inclusion
DENND5B:31499605-31499671	0.31	Protein Domain	SE	DENND5B	Inclusion
DENND6B:50316173-50316253	0.128	Protein Domain	SE	DENND6B	Inclusion
DEPDC5:31876086-31876265	0.514	Protein Domain	SE	DEPDC5	Inclusion
DEPDC5:31876156-31876265	0.291	Protein Domain	SE	DEPDC5	Inclusion
DGCR8:20106591-20106685	0.33	Protein Domain	SE	DGCR8	Inclusion
DGCR8:20106591-20106698	0.15	Protein Domain	SE	DGCR8	Inclusion
DGUOK:73938909-73939022	0.189	Protein Domain	SE	DGUOK	Inclusion
DGUOK:73957124-73957240	0.119	Protein Domain	SE	DGUOK	Inclusion
DHX36:154288865-154288964	0.424	Protein Domain	SE	DHX36	Inclusion
DIAPH2:96758153-96758258	0.168	Protein Domain	SE	DIAPH2	Inclusion
DLG4:7191892-7192002	0.108	Protein Domain	SE	DLG4	Inclusion
DLG4:7191892-7192002	0.152	Protein Domain	SE	DLG4	Inclusion
DNAH1:52378601-52378780	0.123	Protein Domain	SE	DNAH1	Inclusion
DNAH1:52381639-52381836	0.137	Protein Domain	SE	DNAH1	Inclusion
DNAH1:52389460-52389586	0.309	Protein Domain	SE	DNAH1	Inclusion
DNAJC19:180986942-180987022	0.101	Protein Domain	SE	DNAJC19	Inclusion
DNAJC19:180986947-180987022	0.36	Protein Domain	SE	DNAJC19	Inclusion
DNMT1:10180777-10180885	0.207	Protein Domain	SE	DNMT1	Inclusion
DNMT3A:25239314-25239513	0.296	Protein Domain	SE	DNMT3A	Inclusion
DOP1A:83113322-83113421	0.169	Protein Domain	SE	DOP1A	Inclusion
DOP1A:83147235-83147291	0.107	Protein Domain	SE	DOP1A	Inclusion
DPH3:16264154-16264229	0.177	Protein Domain	SE	DPH3	Inclusion
DPY19L1P1:32581571-32581664	0.115	Protein Domain	SE	DPY19L1P1	Inclusion
DTWD1:49626743-49626893	0.174	Protein Domain	SE	DTWD1	Inclusion
DTYMK:241682798-241682915	0.302	Protein Domain	SE	DTYMK	Inclusion
DUS1L:82064125-82064201	0.212	Protein Domain	SE	DUS1L	Inclusion
DZANK1:18415326-18415449	0.448	Protein Domain	SE	DZANK1	Inclusion
EBPL:49669776-49669846	0.109	Protein Domain	SE	EBPL	Inclusion
EDIL3:84229854-84229884	0.12	Protein Domain	SE	EDIL3	Inclusion
EFNA4:155067371-155067440	0.556	Protein Domain	SE	EFNA4	Inclusion
EFTUD2:44868381-44868479	0.64	Protein Domain	SE	EFTUD2	Inclusion
EIF2AK4:39998730-39998784	0.331	Protein Domain	SE	EIF2AK4	Inclusion
EIF2AK4:39998730-39998784	0.619	Protein Domain	SE	EIF2AK4	Inclusion
EIF2B5:184143430-184143565	0.152	Protein Domain	SE	EIF2B5	Inclusion
ELF4:130081255-130081312	0.201	Protein Domain	SE	ELF4	Inclusion
ELF4:130081255-130081539	0.107	Protein Domain	SE	ELF4	Inclusion
ELP3:28107912-28107976	0.172	Protein Domain	SE	ELP3	Inclusion
ELP3:28113018-28113173	0.314	Protein Domain	SE	ELP3	Inclusion
EMC8:85780378-85780473	0.102	Protein Domain	SE	EMC8	Inclusion
EML2:45621482-45621637	0.182	Protein Domain	SE	EML2	Inclusion
ENSG00000205485:76615493-76615663	0.18	Protein Domain	SE	ENSG00000205485	Inclusion
ENSG00000205485:76615493-76615663	0.357	Protein Domain	SE	ENSG00000205485	Inclusion
ENSG00000236283:164922077-164922288	0.145	Protein Domain	SE	ENSG00000236283	Inclusion
ENSG00000251569:169487068-169487134	0.166	Protein Domain	SE	ENSG00000251569	Inclusion
ENSG00000256407:54187651-54187739	0.243	Protein Domain	SE	ENSG00000256407	Inclusion
ENSG00000258674:19529363-19529517	0.387	Protein Domain	SE	ENSG00000258674	Inclusion
ENSG00000260836:82553877-82553991	0.404	Protein Domain	SE	ENSG00000260836	Inclusion
ENSG00000264324:74247035-74247307	0.139	Protein Domain	SE	ENSG00000264324	Inclusion
ENSG00000267179:11977370-11977431	0.271	Protein Domain	SE	ENSG00000267179	Inclusion
ENSG00000272980:167003192-167004401	0.108	Protein Domain	SE	ENSG00000272980	Inclusion
ENSG00000286112:128833739-128833826	0.178	Protein Domain	SE	ENSG00000286112	Inclusion
ENSG00000286235:5972006-5972037	0.107	Protein Domain	SE	ENSG00000286235	Inclusion
ENSG00000288564:43055896-43056007	0.105	Protein Domain	SE	ENSG00000288564	Inclusion
EPB41L2:130867458-130867581	0.241	Protein Domain	SE	EPB41L2	Inclusion
ERI1:9062668-9062784	0.507	Protein Domain	SE	ERI1	Inclusion
ERI1:9088459-9088569	0.455	Protein Domain	SE	ERI1	Inclusion
ERLIN2:37741771-37741818	0.295	Protein Domain	SE	ERLIN2	Inclusion
ERP44:100052416-100052532	0.133	Protein Domain	SE	ERP44	Inclusion
ERP44:100057819-100057859	0.121	Protein Domain	SE	ERP44	Inclusion
ETV6:11825643-11825713	0.171	Protein Domain	SE	ETV6	Inclusion
EWSR1:29288605-29288755	0.12	Protein Domain	SE	EWSR1	Inclusion
EXOG:38497628-38497778	0.156	Protein Domain	SE	EXOG	Inclusion
FADS1:61813242-61813353	0.101	Protein Domain	SE	FADS1	Inclusion
FAM102A:127948367-127948414	0.22	Protein Domain	SE	FAM102A	Inclusion
FAM13B:138018954-138019146	0.153	Protein Domain	SE	FAM13B	Inclusion
FAM13B:138018954-138019146	0.265	Protein Domain	SE	FAM13B	Inclusion
FAM149A:186153644-186153770	0.126	Protein Domain	SE	FAM149A	Inclusion
FAM149A:186153644-186153770	0.197	Protein Domain	SE	FAM149A	Inclusion
FBXL6:144357627-144357786	0.147	Protein Domain	SE	FBXL6	Inclusion
FBXO31:87343597-87343765	0.649	Protein Domain	SE	FBXO31	Inclusion
FBXO31:87347173-87347250	0.17	Protein Domain	SE	FBXO31	Inclusion
FGD1:54450270-54450301	0.123	Protein Domain	SE	FGD1	Inclusion
FGFR3:1803691-1803836	0.173	Protein Domain	SE	FGFR3	Inclusion
FGFR4:177090389-177090653	0.144	Protein Domain	SE	FGFR4	Inclusion
FGGY:59456960-59457076	0.162	Protein Domain	SE	FGGY	Inclusion
FHOD3:36744031-36744193	0.449	Protein Domain	SE	FHOD3	Inclusion
FKBP10:41819209-41819399	0.187	Protein Domain	SE	FKBP10	Inclusion
FKBP10:41819529-41820049	0.441	Protein Domain	SE	FKBP10	Inclusion
FKBP11:48925045-48925122	0.296	Protein Domain	SE	FKBP11	Inclusion
FKBP11:48925045-48925166	0.278	Protein Domain	SE	FKBP11	Inclusion
FLOT1:30741189-30741333	0.125	Protein Domain	SE	FLOT1	Inclusion
FLOT1:30741189-30741333	0.356	Protein Domain	SE	FLOT1	Inclusion
FLOT1:30741189-30741704	0.381	Protein Domain	SE	FLOT1	Inclusion
FNIP2:158833527-158833628	0.145	Protein Domain	SE	FNIP2	Inclusion
FNIP2:158833800-158833890	0.213	Protein Domain	SE	FNIP2	Inclusion
FOXRED1:126276452-126276523	0.113	Protein Domain	SE	FOXRED1	Inclusion
FRMD8:65394258-65394425	0.135	Protein Domain	SE	FRMD8	Inclusion
FRRS1:99738085-99738268	0.213	Protein Domain	SE	FRRS1	Inclusion
FRYL:48549472-48549623	0.191	Protein Domain	SE	FRYL	Inclusion
FSD1L:105534495-105534593	0.246	Protein Domain	SE	FSD1L	Inclusion
FUT8:65721774-65722021	0.108	Protein Domain	SE	FUT8	Inclusion
FUZ:49812250-49812335	0.144	Protein Domain	SE	FUZ	Inclusion
FYCO1:45919412-45921840	0.214	Protein Domain	SE	FYCO1	Inclusion
GALNT7:173295763-173295843	0.117	Protein Domain	SE	GALNT7	Inclusion
GARS1:30631447-30631559	0.202	Protein Domain	SE	GARS1	Inclusion
GART:33531488-33531557	0.106	Protein Domain	SE	GART	Inclusion
GBF1:102368738-102368832	0.232	Protein Domain	SE	GBF1	Inclusion
GGA2:23494298-23494378	0.183	Protein Domain	SE	GGA2	Inclusion
GGCX:85555483-85555590	0.103	Protein Domain	SE	GGCX	Inclusion
GGCX:85556181-85556260	0.349	Protein Domain	SE	GGCX	Inclusion
GGCX:85558916-85559075	0.125	Protein Domain	SE	GGCX	Inclusion
GGCX:85558916-85559075	0.321	Protein Domain	SE	GGCX	Inclusion
GGCX:85558916-85559075	0.373	Protein Domain	SE	GGCX	Inclusion
GGCX:85558916-85559075	0.39	Protein Domain	SE	GGCX	Inclusion
GGCX:85558916-85559075	0.768	Protein Domain	SE	GGCX	Inclusion
GGCX:85558945-85559075	0.335	Protein Domain	SE	GGCX	Inclusion
GGCX:85560814-85560985	0.184	Protein Domain	SE	GGCX	Inclusion
GGCX:85560814-85560985	0.188	Protein Domain	SE	GGCX	Inclusion
GGCX:85560814-85560985	0.608	Protein Domain	SE	GGCX	Inclusion
GIPR:45674681-45674826	0.317	Protein Domain	SE	GIPR	Inclusion
GLB1:33065462-33065557	0.223	Protein Domain	SE	GLB1	Inclusion
GLIPR2:36147785-36147894	0.596	Protein Domain	SE	GLIPR2	Inclusion
GLIPR2:36150871-36150949	0.117	Protein Domain	SE	GLIPR2	Inclusion
GLUD1:87092581-87092654	0.293	Protein Domain	SE	GLUD1	Inclusion
GMFB:54482121-54482202	0.186	Protein Domain	SE	GMFB	Inclusion
GMPS:155919232-155919338	0.134	Protein Domain	SE	GMPS	Inclusion
GNAI1:80188950-80188993	0.188	Protein Domain	SE	GNAI1	Inclusion
GNPDA1:142007798-142007900	0.349	Protein Domain	SE	GNPDA1	Inclusion
GPATCH8:44467096-44467114	0.677	Protein Domain	SE	GPATCH8	Inclusion
GPR107:130099456-130099532	0.188	Protein Domain	SE	GPR107	Inclusion
GPR153:6253717-6254147	0.41	Protein Domain	SE	GPR153	Inclusion
GREB1L:21485619-21485753	0.242	Protein Domain	SE	GREB1L	Inclusion
GRHPR:37424844-37424975	0.129	Protein Domain	SE	GRHPR	Inclusion
GRHPR:37424844-37424975	0.164	Protein Domain	SE	GRHPR	Inclusion
GRHPR:37426537-37426654	0.221	Protein Domain	SE	GRHPR	Inclusion
GRHPR:37426537-37426654	0.382	Protein Domain	SE	GRHPR	Inclusion
GRK3:25695106-25695214	0.144	Protein Domain	SE	GRK3	Inclusion
GRK3:25703509-25703576	0.131	Protein Domain	SE	GRK3	Inclusion
GSK3A:42232495-42232594	0.206	Protein Domain	SE	GSK3A	Inclusion
GSK3A:42232495-42232682	0.156	Protein Domain	SE	GSK3A	Inclusion
GSTA4:52987356-52987408	0.118	Protein Domain	SE	GSTA4	Inclusion
GSTZ1:77330309-77330359	0.135	Protein Domain	SE	GSTZ1	Inclusion
GTF2H2C:69586253-69586356	0.456	Protein Domain	SE	GTF2H2C	Inclusion
GTPBP10:90354457-90354549	0.156	Protein Domain	SE	GTPBP10	Inclusion
GTPBP10:90372154-90372228	0.116	Protein Domain	SE	GTPBP10	Inclusion
HACL1:15585247-15585342	0.22	Protein Domain	SE	HACL1	Inclusion
HACL1:15585247-15585342	0.268	Protein Domain	SE	HACL1	Inclusion
HDAC11:13483463-13483564	0.205	Protein Domain	SE	HDAC11	Inclusion
HDAC11:13483463-13483564	0.23	Protein Domain	SE	HDAC11	Inclusion
HDAC11:13502883-13502980	0.166	Protein Domain	SE	HDAC11	Inclusion
HDAC6:48817359-48817459	0.139	Protein Domain	SE	HDAC6	Inclusion
HDAC8:72568753-72568884	0.252	Protein Domain	SE	HDAC8	Inclusion
HDAC9:18585280-18585522	0.142	Protein Domain	SE	HDAC9	Inclusion
HDAC9:18585280-18585522	0.405	Protein Domain	SE	HDAC9	Inclusion
HECTD2:91500501-91500617	0.421	Protein Domain	SE	HECTD2	Inclusion
HECW1:43438002-43438145	0.404	Protein Domain	SE	HECW1	Inclusion
HEMK1:50572114-50572208	0.153	Protein Domain	SE	HEMK1	Inclusion
HERPUD2:35673200-35673278	0.126	Protein Domain	SE	HERPUD2	Inclusion
HEXA:72355558-72355624	0.165	Protein Domain	SE	HEXA	Inclusion
HGD:120646266-120646366	0.397	Protein Domain	SE	HGD	Inclusion
HGFAC:3443049-3443146	0.214	Protein Domain	SE	HGFAC	Inclusion
HIPK1:113954625-113954770	0.455	Protein Domain	SE	HIPK1	Inclusion
HIPK1:113954650-113954770	0.144	Protein Domain	SE	HIPK1	Inclusion
HNRNPA1:54283078-54283234	0.213	Protein Domain	SE	HNRNPA1	Inclusion
HNRNPAB:178209329-178209432	0.138	Protein Domain	SE	HNRNPAB	Inclusion
HNRNPH1:179619268-179619360	0.161	Protein Domain	SE	HNRNPH1	Inclusion
HNRNPH3:68337857-68337996	0.268	Protein Domain	SE	HNRNPH3	Inclusion
HNRNPM:8462528-8462581	0.111	Protein Domain	SE	HNRNPM	Inclusion
HPS3:149167064-149167240	0.364	Protein Domain	SE	HPS3	Inclusion
HTR3B:113931383-113931428	0.442	Protein Domain	SE	HTR3B	Inclusion
IGFN1:201205081-201205354	0.182	Protein Domain	SE	IGFN1	Inclusion
IGFN1:201222738-201222827	0.195	Protein Domain	SE	IGFN1	Inclusion
IGFN1:201224678-201224874	0.446	Protein Domain	SE	IGFN1	Inclusion
IKBKB:42288633-42288728	0.229	Protein Domain	SE	IKBKB	Inclusion
IL15RA:5963742-5963838	0.212	Protein Domain	SE	IL15RA	Inclusion
IL15RA:5963742-5963841	0.197	Protein Domain	SE	IL15RA	Inclusion
IL15RA:5966144-5966339	0.454	Protein Domain	SE	IL15RA	Inclusion
IL15RA:5966144-5966339	0.492	Protein Domain	SE	IL15RA	Inclusion
IL15RA:5966144-5966339	0.524	Protein Domain	SE	IL15RA	Inclusion
IL17RC:9918499-9918609	0.107	Protein Domain	SE	IL17RC	Inclusion
ING4:6656726-6656798	0.414	Protein Domain	SE	ING4	Inclusion
INPP4B:142314711-142314762	0.151	Protein Domain	SE	INPP4B	Inclusion
INPP5B:37943639-37943669	0.172	Protein Domain	SE	INPP5B	Inclusion
IRAK4:43771219-43771365	0.153	Protein Domain	SE	IRAK4	Inclusion
IRF3:49664442-49664673	0.137	Protein Domain	SE	IRF3	Inclusion
ITGB1BP1:9407448-9407598	0.482	Protein Domain	SE	ITGB1BP1	Inclusion
ITGB4:75755054-75755213	0.403	Protein Domain	SE	ITGB4	Inclusion
ITGB4:75755700-75755850	0.148	Protein Domain	SE	ITGB4	Inclusion
ITSN1:33819240-33819323	0.667	Protein Domain	SE	ITSN1	Inclusion
IVD:40433853-40433914	0.43	Protein Domain	SE	IVD	Inclusion
JAK2:5050685-5050831	0.563	Protein Domain	SE	JAK2	Inclusion
JMJD8:682957-683087	0.103	Protein Domain	SE	JMJD8	Inclusion
KANSL3:96619671-96619762	0.209	Protein Domain	SE	KANSL3	Inclusion
KATNA1:149601593-149601752	0.212	Protein Domain	SE	KATNA1	Inclusion
KATNA1:149601593-149601799	0.266	Protein Domain	SE	KATNA1	Inclusion
KCTD20:36474788-36475062	0.113	Protein Domain	SE	KCTD20	Inclusion
KHK:27094799-27094934	0.137	Protein Domain	SE	KHK	Inclusion
KIAA0319:24579857-24579950	0.561	Protein Domain	SE	KIAA0319	Inclusion
KIAA1109:122344381-122344455	0.639	Protein Domain	SE	KIAA1109	Inclusion
KIAA1109:122344381-122344561	0.249	Protein Domain	SE	KIAA1109	Inclusion
KIAA2026:5968018-5969436	0.338	Protein Domain	SE	KIAA2026	Inclusion
KIF27:83903059-83904018	0.113	Protein Domain	SE	KIF27	Inclusion
KIFC3:57759727-57759836	0.435	Protein Domain	SE	KIFC3	Inclusion
KIRREL2:35862492-35862597	0.402	Protein Domain	SE	KIRREL2	Inclusion
KMT2B:35736591-35736827	0.144	Protein Domain	SE	KMT2B	Inclusion
KMT2D:49024577-49024737	0.149	Protein Domain	SE	KMT2D	Inclusion
KMT2D:49042088-49042309	0.333	Protein Domain	SE	KMT2D	Inclusion
KRBOX4:46462747-46462874	0.132	Protein Domain	SE	KRBOX4	Inclusion
KRT8:52949455-52949517	0.4	Protein Domain	SE	KRT8	Inclusion
KRT8:52949455-52949585	0.302	Protein Domain	SE	KRT8	Inclusion
LARP1B:128091346-128091512	0.129	Protein Domain	SE	LARP1B	Inclusion
LARS2:45474242-45474350	0.333	Protein Domain	SE	LARS2	Inclusion
LBHD1:62671239-62671388	0.64	Protein Domain	SE	LBHD1	Inclusion
LDLRAD4:13438243-13438384	0.209	Protein Domain	SE	LDLRAD4	Inclusion
LETMD1:51052087-51052207	0.189	Protein Domain	SE	LETMD1	Inclusion
LETMD1:51052091-51052207	0.166	Protein Domain	SE	LETMD1	Inclusion
LETMD1:51052091-51052207	0.219	Protein Domain	SE	LETMD1	Inclusion
LETMD1:51052091-51052207	0.244	Protein Domain	SE	LETMD1	Inclusion
LETMD1:51052091-51052207	0.253	Protein Domain	SE	LETMD1	Inclusion
LETMD1:51052091-51052246	0.233	Protein Domain	SE	LETMD1	Inclusion
LETMD1:51053777-51053860	0.124	Protein Domain	SE	LETMD1	Inclusion
LGALS9:27645313-27645349	0.128	Protein Domain	SE	LGALS9	Inclusion
LLGL2:75563751-75563806	0.197	Protein Domain	SE	LLGL2	Inclusion
LMO3:16594136-16594334	0.197	Protein Domain	SE	LMO3	Inclusion
LMO3:16600600-16600868	0.127	Protein Domain	SE	LMO3	Inclusion
LOXL3:74536708-74536928	0.182	Protein Domain	SE	LOXL3	Inclusion
LPIN2:2928590-2928660	0.72	Protein Domain	SE	LPIN2	Inclusion
LRP1B:140993994-140994135	0.103	Protein Domain	SE	LRP1B	Inclusion
LRRC37A2:46520211-46520283	0.155	Protein Domain	SE	LRRC37A2	Inclusion
LRRC37A2:46520211-46520283	0.227	Protein Domain	SE	LRRC37A2	Inclusion
LSS:46227551-46227690	0.32	Protein Domain	SE	LSS	Inclusion
LTBP2:74528482-74528698	0.21	Protein Domain	SE	LTBP2	Inclusion
